Precio Escasez de Activación,Fecha,Precio Bolsa Nacional Ponderado Diario,Precio Escasez Inferior,Precio Escasez Superior,Precio Escasez,PPP Mercado Regulado,PPP Mercado No Regulado
,2025-05-04 00:00:00,105.052747,"338,54","891,22","724,31",308.4281597910865,285.4969171694852
,2025-05-05 00:00:00,107.95071,"338,54","891,22","724,31",308.4107469867828,285.58504437530826
,2025-05-06 00:00:00,160.117886,"338,54","891,22","724,31",308.62176296120924,286.66016696758345
,2025-05-07 00:00:00,111.80548,"338,54","891,22","724,31",308.9014556183693,285.3792947988065
,2025-05-08 00:00:00,108.014568,"338,54","891,22","724,31",308.38770220910294,285.02516438527226
,2025-05-09 00:00:00,106.411551,"338,54","891,22","724,31",308.77954595489246,284.7637258674249
,2025-05-10 00:00:00,105.571708,"338,54","891,22","724,31",308.2523816454577,284.49663360487466
,2025-05-11 00:00:00,109.802627,"338,54","891,22","724,31",308.23886702171586,285.3175175573878
,2025-05-12 00:00:00,160.132917,"338,54","891,22","724,31",308.4195924653996,285.9499007479292
,2025-05-13 00:00:00,190.615785,"338,54","891,22","724,31",308.2092161253174,287.04425678609556
,2025-05-14 00:00:00,171.214296,"338,54","891,22","724,31",308.4487382106573,286.47856587973445
,2025-05-15 00:00:00,123.572301,"338,54","891,22","724,31",308.2324303575759,285.6001689466504
,2025-05-16 00:00:00,111.104084,"338,54","891,22","724,31",308.5352950289693,284.5254295684633
,2025-05-17 00:00:00,112.925043,"338,54","891,22","724,31",307.8384554887316,284.46170283266866
,2025-05-18 00:00:00,107.411704,"338,54","891,22","724,31",308.13926893364487,285.07957999927834
,2025-05-19 00:00:00,126.705382,"338,54","891,22","724,31",308.439248781019,285.48850829603634
,2025-05-20 00:00:00,178.323212,"338,54","891,22","724,31",308.65682654574823,286.7971582034263
,2025-05-21 00:00:00,178.28581,"338,54","891,22","724,31",308.40693479188184,286.73438618749293
,2025-05-22 00:00:00,162.827009,"338,54","891,22","724,31",308.59834829905543,286.29121891984653
,2025-05-23 00:00:00,182.372568,"338,54","891,22","724,31",308.5320555245285,286.2580199387037
,2025-05-24 00:00:00,110.075511,"338,54","891,22","724,31",308.3221229830836,284.0166077821296
,2025-05-25 00:00:00,109.51404,"338,54","891,22","724,31",308.2766819765356,284.54283851425276
,2025-05-26 00:00:00,110.845756,"338,54","891,22","724,31",308.67329266233844,284.5125856946347
,2025-05-27 00:00:00,125.141046,"338,54","891,22","724,31",308.52218583012154,285.4818261509305
,2025-05-28 00:00:00,124.256661,"338,54","891,22","724,31",308.55689172735674,284.46337058941316
,2025-05-29 00:00:00,159.876776,"338,54","891,22","724,31",308.46981219135347,285.31809815481074
,2025-05-30 00:00:00,109.775316,"338,54","891,22","724,31",308.5423359370623,284.41860043221664
,2025-05-31 00:00:00,107.883201,"338,54","891,22","724,31",308.37030747601096,284.6809667361641
,2025-06-01 00:00:00,108.195674,"345,38","858,79","673,74",308.54161482375156,282.1891280947256
,2025-06-02 00:00:00,109.062106,"345,38","858,79","673,74",308.3403912351362,282.3534900198606
,2025-06-03 00:00:00,108.916506,"345,38","858,79","673,74",308.16583106794707,282.05645183348213
,2025-06-04 00:00:00,107.545046,"345,38","858,79","673,74",308.344916812751,282.2876301018755
,2025-06-05 00:00:00,112.98257,"345,38","858,79","673,74",308.20416998464924,282.334792132547
,2025-06-06 00:00:00,107.494385,"345,38","858,79","673,74",308.24851064662664,282.7697241822214
,2025-06-07 00:00:00,105.884928,"345,38","858,79","673,74",308.03289077112765,282.5674446169098
,2025-06-08 00:00:00,109.211786,"345,38","858,79","673,74",307.772661097511,282.7498075988634
,2025-06-09 00:00:00,116.68991,"345,38","858,79","673,74",307.88020611764625,283.3763199790394
,2025-06-10 00:00:00,108.981079,"345,38","858,79","673,74",308.0494582137677,283.9334828407949
,2025-06-11 00:00:00,108.285797,"345,38","858,79","673,74",308.24871659689165,283.7147710013304
,2025-06-12 00:00:00,111.58021,"345,38","858,79","673,74",308.39843993359256,283.23280045821133
,2025-06-13 00:00:00,109.382254,"345,38","858,79","673,74",308.52830816490587,283.822924184434
,2025-06-14 00:00:00,112.683306,"345,38","858,79","673,74",307.6862976495087,284.309299270657
,2025-06-15 00:00:00,112.670658,"345,38","858,79","673,74",308.0567635075601,283.76082586614876
,2025-06-16 00:00:00,111.314169,"345,38","858,79","673,74",308.0954795895739,283.21668183550463
,2025-06-17 00:00:00,105.645221,"345,38","858,79","673,74",308.1254756805502,283.2460695364528
,2025-06-18 00:00:00,105.647267,"345,38","858,79","673,74",308.5133685849516,282.427318220434
,2025-06-19 00:00:00,107.91965,"345,38","858,79","673,74",308.1860872321563,283.02602120790937
,2025-06-20 00:00:00,106.211281,"345,38","858,79","673,74",308.1938231646211,283.3754947068683
,2025-06-21 00:00:00,105.898336,"345,38","858,79","673,74",308.0270472900542,283.1561586246506
,2025-06-22 00:00:00,106.276148,"345,38","858,79","673,74",307.7886148612449,284.02440435233706
,2025-06-23 00:00:00,110.018966,"345,38","858,79","673,74",308.15882743256486,283.98520641313274
,2025-06-24 00:00:00,121.450893,"345,38","858,79","673,74",308.02646793450685,284.3443754642651
,2025-06-25 00:00:00,157.641002,"345,38","858,79","673,74",308.1417023295548,284.5384961840814
,2025-06-26 00:00:00,160.65777,"345,38","858,79","673,74",308.09920609044866,284.6673705528332
,2025-06-27 00:00:00,128.784187,"345,38","858,79","673,74",308.10033153726476,283.6729607034765
,2025-06-28 00:00:00,106.816813,"345,38","858,79","673,74",307.90454797428185,282.81855483732534
,2025-06-29 00:00:00,104.229683,"345,38","858,79","673,74",308.02384248462846,283.32773752984457
,2025-06-30 00:00:00,107.007491,"345,38","858,79","673,74",308.24746727551354,283.01549860766147
,2025-07-01 00:00:00,106.149323,"350,08","865,22","699,18",309.83390349470426,283.77683531036104
,2025-07-02 00:00:00,131.143722,"350,08","865,22","699,18",309.8942377288451,284.5175515712376
,2025-07-03 00:00:00,115.80141,"350,08","865,22","699,18",310.002393426716,282.848632736812
,2025-07-04 00:00:00,115.272048,"350,08","865,22","699,18",309.8737108345829,284.550998877072
,2025-07-05 00:00:00,109.625699,"350,08","865,22","699,18",309.6945522353064,284.44691707414535
,2025-07-06 00:00:00,108.899979,"350,08","865,22","699,18",310.00384518900097,285.2558648771817
,2025-07-07 00:00:00,135.688425,"350,08","865,22","699,18",309.7777126172903,285.3144571073934
,2025-07-08 00:00:00,157.217147,"350,08","865,22","699,18",309.92448204891457,285.6536525513568
,2025-07-09 00:00:00,189.457112,"350,08","865,22","699,18",309.86612264905926,286.61315320217653
,2025-07-10 00:00:00,172.902791,"350,08","865,22","699,18",309.94319188352995,286.2896844778948
,2025-07-11 00:00:00,143.737007,"350,08","865,22","699,18",309.9486146468635,285.0285116362551
,2025-07-12 00:00:00,123.547509,"350,08","865,22","699,18",309.7883379191507,283.94771011676175
,2025-07-13 00:00:00,120.170532,"350,08","865,22","699,18",309.9368111404579,284.6447921690414
,2025-07-14 00:00:00,110.578355,"350,08","865,22","699,18",309.96726708937854,283.9441275441812
,2025-07-15 00:00:00,133.881378,"350,08","865,22","699,18",309.8681019688702,284.5126026895135
,2025-07-16 00:00:00,132.732869,"350,08","865,22","699,18",309.8997931278083,284.40070860079646
,2025-07-17 00:00:00,122.643562,"350,08","865,22","699,18",309.9846657587212,284.36848383559465
,2025-07-18 00:00:00,146.684276,"350,08","865,22","699,18",309.94969761510816,284.09650236464097
,2025-07-19 00:00:00,110.372604,"350,08","865,22","699,18",309.9331094862439,284.6746238542831
,2025-07-20 00:00:00,110.846974,"350,08","865,22","699,18",310.6397525786921,284.7828825807547
,2025-07-21 00:00:00,130.859381,"350,08","865,22","699,18",309.8732090804245,284.7947049414214
,2025-07-22 00:00:00,166.849126,"350,08","865,22","699,18",309.8911980504694,285.26293496901997
,2025-07-23 00:00:00,174.382866,"350,08","865,22","699,18",309.8919804363567,285.7136281900869
,2025-07-24 00:00:00,172.622709,"350,08","865,22","699,18",309.9795522100373,285.5648374139036
,2025-07-25 00:00:00,131.267324,"350,08","865,22","699,18",309.9613052008772,283.9452720921373
,2025-07-26 00:00:00,122.750232,"350,08","865,22","699,18",309.93529854160033,284.1101175677228
,2025-07-27 00:00:00,109.080813,"350,08","865,22","699,18",309.9456721146348,284.94988089340035
,2025-07-28 00:00:00,154.430159,"350,08","865,22","699,18",309.81827522461975,286.0258799202866
,2025-07-29 00:00:00,134.704635,"350,08","865,22","699,18",310.00668368849585,285.30094049677194
,2025-07-30 00:00:00,190.589416,"350,08","865,22","699,18",309.9446480593199,287.1425478101367
,2025-07-31 00:00:00,189.42634,"350,08","865,22","699,18",309.9433846533329,286.9564829344427
,2025-08-01 00:00:00,191.56064,"343,86","898,02","746,17",310.6632688809566,288.63596285120195
,2025-08-02 00:00:00,131.656075,"343,86","898,02","746,17",310.81925600557435,287.33816260112815
,2025-08-03 00:00:00,113.525654,"343,86","898,02","746,17",310.7663952644702,287.8638391234568
,2025-08-04 00:00:00,166.38695,"343,86","898,02","746,17",310.63066272193396,288.26280736466805
,2025-08-05 00:00:00,222.996713,"343,86","898,02","746,17",310.6203714745937,289.7855701794435
,2025-08-06 00:00:00,212.435265,"343,86","898,02","746,17",310.7047494559239,289.5162698943093
,2025-08-07 00:00:00,161.201382,"343,86","898,02","746,17",310.9121180819269,288.5073049116099
,2025-08-08 00:00:00,174.587504,"343,86","898,02","746,17",310.60598696458294,288.84033553335064
,2025-08-09 00:00:00,115.228784,"343,86","898,02","746,17",310.690053431303,287.8417537289464
,2025-08-10 00:00:00,122.485177,"343,86","898,02","746,17",310.4955744077826,288.0927174073723
,2025-08-11 00:00:00,184.756108,"343,86","898,02","746,17",310.5209559165669,289.0398359773838
,2025-08-12 00:00:00,211.96977,"343,86","898,02","746,17",310.62678193185496,289.05722003683513
,2025-08-13 00:00:00,232.965152,"343,86","898,02","746,17",310.663662178433,290.63087905327137
,2025-08-14 00:00:00,344.489964,"343,86","898,02","746,17",310.71347191287475,292.3072112502972
,2025-08-15 00:00:00,224.229127,"343,86","898,02","746,17",310.7098844106147,291.1381524781174
,2025-08-16 00:00:00,216.615533,"343,86","898,02","746,17",310.75580535743524,290.2495185680854
,2025-08-17 00:00:00,232.46317,"343,86","898,02","746,17",310.59753876869974,290.9206475482852
,2025-08-18 00:00:00,266.192265,"343,86","898,02","746,17",310.6414758828603,291.82359938547853
,2025-08-19 00:00:00,334.457522,"343,86","898,02","746,17",310.61526650994927,293.3756470671677
,2025-08-20 00:00:00,306.092525,"343,86","898,02","746,17",310.7441362367553,292.63282916684886
,2025-08-21 00:00:00,311.414588,"343,86","898,02","746,17",310.7513917932744,293.31782963773435
,2025-08-22 00:00:00,281.562961,"343,86","898,02","746,17",310.74629152179523,292.63263072372484
,2025-08-23 00:00:00,230.790504,"343,86","898,02","746,17",310.7826802648976,290.38427233543086
,2025-08-24 00:00:00,241.759387,"343,86","898,02","746,17",310.721722896399,291.45707608237285
,2025-08-25 00:00:00,301.279927,"343,86","898,02","746,17",310.6624640289224,293.23837126899207
,2025-08-26 00:00:00,335.190672,"343,86","898,02","746,17",310.72159839353384,293.8534948235915
,2025-08-27 00:00:00,326.745751,"343,86","898,02","746,17",310.79855581248984,293.6291065344977
,2025-08-28 00:00:00,467.42962,"343,86","898,02","746,17",310.8132176446575,296.6710571892435
,2025-08-29 00:00:00,405.886848,"343,86","898,02","746,17",310.7817041071636,295.46068963336677
,2025-08-30 00:00:00,337.646046,"343,86","898,02","746,17",310.7913481638055,294.03528640565884
,2025-08-31 00:00:00,273.610183,"343,86","898,02","746,17",310.7536135669882,291.93501157779355
,2025-09-01 00:00:00,376.665489,"339,20","893,85","711,27",311.4925895614051,298.29911026585467
,2025-09-02 00:00:00,286.354259,"339,20","893,85","711,27",311.7399730826465,293.5783536279609
,2025-09-03 00:00:00,261.328455,"339,20","893,85","711,27",311.87857341454406,293.5674127814193
,2025-09-04 00:00:00,254.911531,"339,20","893,85","711,27",311.788299666282,293.3186405162151
,2025-09-05 00:00:00,239.946019,"339,20","893,85","711,27",311.8628646065263,292.56928994032893
,2025-09-06 00:00:00,131.962015,"339,20","893,85","711,27",311.7245783771454,289.3599958206886
,2025-09-07 00:00:00,106.260003,"339,20","893,85","711,27",312.01610259117007,289.1294776522939
,2025-09-08 00:00:00,233.694602,"339,20","893,85","711,27",311.6472661082834,292.2928296593154
,2025-09-09 00:00:00,252.458575,"339,20","893,85","711,27",311.88525632584634,292.32941603931187
,2025-09-10 00:00:00,254.163491,"339,20","893,85","711,27",311.81749256706775,292.0836426337486
,2025-09-11 00:00:00,323.666922,"339,20","893,85","711,27",311.9584267104918,295.1513382796314
,2025-09-12 00:00:00,299.224313,"339,20","893,85","711,27",311.9196783553589,294.1788049012624
,2025-09-13 00:00:00,230.251222,"339,20","893,85","711,27",312.0016462126288,291.65104939631556
,2025-09-14 00:00:00,204.120758,"339,20","893,85","711,27",312.12819775883867,291.79551006911345
,2025-09-15 00:00:00,350.057707,"339,20","893,85","711,27",311.70644478166383,296.1017599650407
,2025-09-16 00:00:00,382.057473,"339,20","893,85","711,27",311.80855677614505,297.4681385209551
,2025-09-17 00:00:00,368.635783,"339,20","893,85","711,27",311.8796493556231,297.0454060514801
,2025-09-18 00:00:00,313.362712,"339,20","893,85","711,27",311.7627319434158,295.52302748271114
,2025-09-19 00:00:00,310.897359,"339,20","893,85","711,27",311.67956729194424,295.6961349765532
,2025-09-20 00:00:00,275.658172,"339,20","893,85","711,27",311.8203843849381,294.3647038689794
,2025-09-21 00:00:00,256.666263,"339,20","893,85","711,27",311.97042199191577,294.2164370185675
,2025-09-22 00:00:00,369.81851,"339,20","893,85","711,27",311.7701911759226,297.2879360063394
,2025-09-23 00:00:00,359.007822,"339,20","893,85","711,27",311.8822984328287,296.67237397421803
,2025-09-24 00:00:00,432.725398,"339,20","893,85","711,27",311.8833125674908,300.0666511861601
,2025-09-25 00:00:00,512.114752,"339,20","893,85","711,27",311.4427873350178,305.1600480062655
,2025-09-26 00:00:00,486.251595,"339,20","893,85","711,27",311.76195604871845,305.0010309778732
,2025-09-27 00:00:00,302.400681,"339,20","893,85","711,27",311.864762704992,294.6810190715124
,2025-09-28 00:00:00,319.10975,"339,20","893,85","711,27",311.99318332648636,297.06056238010933
,2025-09-29 00:00:00,343.280608,"339,20","893,85","711,27",311.77419473367536,296.8969967241573
,2025-09-30 00:00:00,283.042753,"339,20","893,85","711,27",311.7149121750578,294.3425142944122
,2025-10-01 00:00:00,324.307736,"334,17","857,21","675,82",310.1867852814188,293.4492760499389
,2025-10-02 00:00:00,315.139307,"334,17","857,21","675,82",310.21186678289075,293.2055825231036
,2025-10-03 00:00:00,307.825489,"334,17","857,21","675,82",310.1820372322318,293.3580492700343
,2025-10-04 00:00:00,226.104155,"334,17","857,21","675,82",310.2808533952757,289.86182966275754
,2025-10-05 00:00:00,211.481648,"334,17","857,21","675,82",310.5789867200851,289.6093061379569
,2025-10-06 00:00:00,235.878449,"334,17","857,21","675,82",310.1720010259031,290.2805088250344
,2025-10-07 00:00:00,267.152088,"334,17","857,21","675,82",310.15682335661825,291.66389832536913
,2025-10-08 00:00:00,240.129386,"334,17","857,21","675,82",310.29956000127953,290.8269971707005
,2025-10-09 00:00:00,238.367366,"334,17","857,21","675,82",310.29397486458333,290.240122966969
,2025-10-10 00:00:00,180.256486,"334,17","857,21","675,82",310.1735575628325,288.49237667450365
,2025-10-11 00:00:00,131.383928,"334,17","857,21","675,82",310.0951702359993,286.0095131598075
,2025-10-12 00:00:00,108.921066,"334,17","857,21","675,82",310.17155044173114,285.99249751345405
,2025-10-13 00:00:00,110.469846,"334,17","857,21","675,82",310.5989065933161,286.19223991543936
,2025-10-14 00:00:00,152.210473,"334,17","857,21","675,82",310.0838381780864,286.62896135767636
,2025-10-15 00:00:00,192.196562,"334,17","857,21","675,82",310.1825336534349,287.95158908347133
,2025-10-16 00:00:00,183.974125,"334,17","857,21","675,82",310.2918405221735,287.9454781614333
,2025-10-17 00:00:00,164.621748,"334,17","857,21","675,82",310.26278037198415,286.3402949215723
,2025-10-18 00:00:00,162.618063,"334,17","857,21","675,82",310.13870783170995,286.4554801463854
,2025-10-19 00:00:00,123.667489,"334,17","857,21","675,82",310.1665486590886,285.21428328049245
,2025-10-20 00:00:00,151.539251,"334,17","857,21","675,82",310.06999461992933,285.26432904840283
,2025-10-21 00:00:00,188.927204,"334,17","857,21","675,82",309.9773346411516,286.87164494708225
,2025-10-22 00:00:00,123.580902,"334,17","857,21","675,82",310.29975994065546,284.6032787200776
,2025-10-23 00:00:00,141.020341,"334,17","857,21","675,82",310.2702028618959,285.0789831759404
,2025-10-24 00:00:00,127.074295,"334,17","857,21","675,82",310.07351324040525,284.5442652979959
,2025-10-25 00:00:00,114.667344,"334,17","857,21","675,82",310.12383386995646,284.4630705060477
,2025-10-26 00:00:00,102.828208,"334,17","857,21","675,82",310.55584509931117,284.05083156102756
,2025-10-27 00:00:00,105.085637,"334,17","857,21","675,82",310.2210261242395,284.2136801534053
,2025-10-28 00:00:00,178.825257,"334,17","857,21","675,82",310.17977005420465,286.2126247618288
,2025-10-29 00:00:00,119.825144,"334,17","857,21","675,82",310.1806092887009,284.1397437044288
,2025-10-30 00:00:00,107.543002,"334,17","857,21","675,82",310.02601884553263,283.9681301375607
,2025-10-31 00:00:00,104.43363,"334,17","857,21","675,82",310.0452219168889,283.912681185809
,2025-11-01 00:00:00,165.030529,"331,88","829,27","658,63",306.0499061884533,280.5150747106206
,2025-11-02 00:00:00,103.483869,"331,88","829,27","658,63",305.992913541603,278.6380718668542
,2025-11-03 00:00:00,104.009566,"331,88","829,27","658,63",306.7556889093471,279.0151785673849
,2025-11-04 00:00:00,186.946717,"331,88","829,27","658,63",306.05562765333633,281.5394385439087
,2025-11-05 00:00:00,203.229105,"331,88","829,27","658,63",306.1003613837062,281.8522780475156
,2025-11-06 00:00:00,194.141208,"331,88","829,27","658,63",306.1611395037485,281.4734339011836
,2025-11-07 00:00:00,235.220853,"331,88","829,27","658,63",306.2047934800266,283.7481466453999
,2025-11-08 00:00:00,184.236863,"331,88","829,27","658,63",306.27318332863547,280.56977399430485
,2025-11-09 00:00:00,146.981509,"331,88","829,27","658,63",306.5751654524507,279.3631292980912
,2025-11-10 00:00:00,266.120016,"331,88","829,27","658,63",306.15973098625494,285.8922578538549
,2025-11-11 00:00:00,360.144628,"331,88","829,27","658,63",306.18176144674806,290.21131350014343
,2025-11-12 00:00:00,310.725077,"331,88","829,27","658,63",306.16642615465366,288.3231432820681
,2025-11-13 00:00:00,306.458436,"331,88","829,27","658,63",306.06431310120223,287.72334862433445
,2025-11-14 00:00:00,300.782763,"331,88","829,27","658,63",306.0761405658549,287.722364346203
,2025-11-15 00:00:00,246.588568,"331,88","829,27","658,63",306.0872369681017,285.10511493976605
,2025-11-16 00:00:00,182.207848,"331,88","829,27","658,63",306.14196647275867,282.42913137875735
,2025-11-17 00:00:00,191.902248,"331,88","829,27","658,63",306.5611728433756,282.0558674289251
,2025-11-18 00:00:00,245.971217,"331,88","829,27","658,63",305.8747771938282,284.21660890946936
,2025-11-19 00:00:00,358.51458,"331,88","829,27","658,63",306.2010623809163,289.9301133698231
,2025-11-20 00:00:00,233.599444,"331,88","829,27","658,63",306.04970814218035,283.5112250915358
,2025-11-21 00:00:00,284.589806,"331,88","829,27","658,63",306.1558032435575,286.2221278984064
,2025-11-22 00:00:00,225.216325,"331,88","829,27","658,63",306.208855400364,282.662352692584
,2025-11-23 00:00:00,191.675042,"331,88","829,27","658,63",306.45031694792135,281.41316895576966
,2025-11-24 00:00:00,265.886439,"331,88","829,27","658,63",306.07587520140976,284.34299756222
,2025-11-25 00:00:00,201.637636,"331,88","829,27","658,63",305.9776129157435,282.08223613647766
,2025-11-26 00:00:00,261.059327,"331,88","829,27","658,63",306.41834617690694,284.623949967005
,2025-11-27 00:00:00,255.798765,"331,88","829,27","658,63",306.2883053666283,284.52676507310264
,2025-11-28 00:00:00,259.704561,"331,88","829,27","658,63",305.9599637159939,285.5970259030224
,2025-11-29 00:00:00,248.171778,"331,88","829,27","658,63",306.29640978798403,284.82094121891294
,2025-11-30 00:00:00,260.848657,"331,88","829,27","658,63",306.11603299076495,285.5492860456688
,2025-12-01 00:00:00,294.233826,"329,43","864,91","625,20",301.8889666055438,287.01992508697987
,2025-12-02 00:00:00,263.236769,"329,43","864,91","625,20",302.230870969058,284.8860926449542
,2025-12-03 00:00:00,238.041805,"329,43","864,91","625,20",302.24318776658413,284.01258985328036
,2025-12-04 00:00:00,242.876424,"329,43","864,91","625,20",301.9534666452138,284.2681997807466
,2025-12-05 00:00:00,195.413843,"329,43","864,91","625,20",302.1575042338265,282.0372783168131
,2025-12-06 00:00:00,166.900019,"329,43","864,91","625,20",302.04506765778456,280.70057475624463
,2025-12-07 00:00:00,166.467043,"329,43","864,91","625,20",302.38401775310837,281.2675318303217
,2025-12-08 00:00:00,139.721323,"329,43","864,91","625,20",302.52656709242257,279.4829390653529
,2025-12-09 00:00:00,226.196306,"329,43","864,91","625,20",302.02670918611074,283.43798362993965
,2025-12-10 00:00:00,208.384352,"329,43","864,91","625,20",302.162435555149,282.48215882933545
,2025-12-11 00:00:00,241.070361,"329,43","864,91","625,20",302.1228639478017,284.40911064087584
,2025-12-12 00:00:00,254.184898,"329,43","864,91","625,20",302.2259252007787,285.26975910122883
,2025-12-13 00:00:00,246.933251,"329,43","864,91","625,20",302.1166678889285,284.8928595086343
